,mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
98,0.0021861466,-0.00083451485,0.00045446306,0.0559752,0.02851504,0.011430025,0.007067161,0.08178716,0.9111456
99,0.0014395984,-0.0011644564,0.00054541975,0.05549413,0.028238118,0.011290312,0.0069769938,0.0812506,0.91177243
100,0.0026696594,-0.0011897585,0.00036708266,0.05345595,0.026893497,0.010632336,0.0065840166,0.079016164,0.9143998
101,0.00458875,-0.0005654595,0.0001559034,0.05317259,0.026637733,0.010514677,0.006524026,0.07872906,0.91474694
102,0.00010421593,-0.0018773279,0.0006855801,0.054840505,0.027875721,0.0111064315,0.0068554543,0.08050363,0.91264087
103,0.003207949,-0.00055833673,0.00033757836,0.054246843,0.027372837,0.010869205,0.006733729,0.079922125,0.9133441
104,0.0035048397,-0.0008245907,0.00029025227,0.053857684,0.027112722,0.010743618,0.0066568693,0.07947266,0.91387045
105,0.002630976,-0.0017424128,0.0003253594,0.05213523,0.026063323,0.010227144,0.0063348967,0.07752273,0.91614234
106,0.0024470957,-0.0012068055,0.00038731843,0.053530872,0.026950657,0.010658979,0.006599381,0.07910013,0.91430044
107,0.0022467645,-0.0011874042,0.00042117387,0.05397433,0.027239025,0.010799944,0.006683976,0.07958877,0.9137272
108,0.0014795931,-0.0014497838,0.0005039051,0.05409777,0.027348816,0.010850787,0.0067100376,0.07971297,0.91357696
109,0.0013418468,-0.0015061996,0.000510104,0.053904533,0.027232707,0.010792732,0.006674192,0.07950013,0.9138257
110,0.0009379061,-0.0016083918,0.0005525127,0.054036558,0.027333558,0.010840356,0.006700872,0.07964188,0.91365725
111,0.0028457316,-0.0007312498,0.00035784394,0.054515064,0.027559102,0.010958731,0.0067858845,0.08020673,0.91300744
112,0.002675322,-0.0012881062,0.00034747273,0.053605914,0.026988745,0.010678649,0.0066118366,0.07917346,0.9142147
113,0.0026337774,-0.0010570786,0.00037450343,0.05418122,0.02735436,0.010858059,0.006721672,0.07981945,0.9134589
114,0.0024928125,-0.0010409555,0.00040406734,0.054357648,0.027471304,0.010915518,0.0067557213,0.08001424,0.91323006
115,0.0025253566,-0.0011351905,0.0003932193,0.05393362,0.027201116,0.010782838,0.006674893,0.07954417,0.913781
116,-0.003912422,-0.0033353767,0.0011035874,0.054539144,0.027852774,0.011077762,0.006812696,0.08011602,0.91307133
117,-5.2182004e-06,-0.001282265,0.00067771226,0.054703116,0.027800858,0.011064351,0.0068350956,0.08040718,0.91275775
118,0.00037041027,-0.0016020737,0.0006099418,0.05461192,0.027725518,0.011029661,0.0068136277,0.08027843,0.91290796
119,-0.0035997955,-0.003093799,0.0010297075,0.054993212,0.028135836,0.011215866,0.0069000344,0.08062695,0.912473
120,0.0013491781,-0.0009456477,0.0004922524,0.054900587,0.027872205,0.0111038685,0.0068675755,0.08063223,0.9125002
121,-3.8894825e-05,-0.0016860268,0.0006604269,0.055650413,0.028405726,0.01136452,0.0070135463,0.08140179,0.9115847
122,-0.0024875132,-0.0023907623,0.0009428933,0.05603504,0.028757632,0.011528969,0.00709734,0.081792116,0.9111106
123,-0.00036254805,-0.00126191,0.00073275715,0.056283176,0.02882713,0.011571646,0.007139768,0.082121514,0.91073865
124,-0.004040095,-0.0026774607,0.0011448041,0.056770444,0.029299796,0.01179266,0.007246729,0.0825796,0.91017365
125,-0.0016997186,-0.001447936,0.00089324266,0.05693662,0.029307842,0.0118047595,0.0072732195,0.08282656,0.90990025
126,-0.0005200831,-0.0017780564,0.0007052794,0.05521536,0.028149307,0.0112345815,0.006932855,0.08093138,0.9121358
127,-0.0006083576,-0.0016521714,0.0007307604,0.055948377,0.028622448,0.011468887,0.0070744622,0.08173355,0.91119194
128,-0.0033941,-0.0025429032,0.0010528937,0.056475103,0.029081404,0.011685908,0.007186777,0.08226548,0.9105478
129,0.00016662199,-0.0013091764,0.00063896924,0.055358768,0.028213203,0.011268318,0.0069592884,0.08111471,0.911926
130,-0.007542166,-0.003929963,0.0015230253,0.057134867,0.029691994,0.011973083,0.0073309843,0.082916334,0.9097527
131,0.0010626586,-0.00018509245,0.00058136135,0.056868196,0.029146612,0.01173389,0.007252062,0.08282019,0.9099278
132,0.0019866498,-0.00092824316,0.00044382364,0.055900514,0.028479397,0.011409521,0.0070543326,0.081705384,0.9112402
133,0.0011542113,-0.0012057922,0.00055069476,0.05617547,0.028689027,0.011511266,0.0071098246,0.081988126,0.910902
134,0.0017863186,-0.0011640093,0.00047866255,0.05501461,0.027919412,0.011133015,0.0068839667,0.080728404,0.91238767
135,-0.002110633,-0.002382507,0.00093270093,0.055547178,0.028423727,0.011367261,0.007000519,0.081259124,0.9117404
136,-0.0028384058,-0.00219812,0.0010223463,0.055865407,0.02866292,0.0114809275,0.0070675975,0.08162842,0.911304
137,-0.010623547,-0.004813989,0.0018773153,0.056814313,0.029620469,0.011923552,0.0072816485,0.08254392,0.9101744
138,-0.0047436683,-0.0022058687,0.0011872128,0.056316316,0.029047847,0.011657715,0.0071682055,0.08214604,0.9106858
139,0.0009625228,-0.0006053648,0.00054136664,0.05673766,0.029068768,0.011693716,0.0072254324,0.08265067,0.9101239
140,0.0031308802,-0.001138737,0.00022745878,0.05452323,0.027557015,0.010956168,0.006784841,0.08018491,0.91303027
141,0.0053078206,0.00011409307,7.1533024e-05,0.056004763,0.028402925,0.011385918,0.007061017,0.08185507,0.9110839
142,0.0029636892,-0.00072022295,0.00039158016,0.056346238,0.028715014,0.011534989,0.0071337735,0.08218305,0.9106832
143,-0.0003759591,-0.0015865765,0.0008012727,0.056332886,0.028849602,0.011588633,0.0071451548,0.08214243,0.91071236
144,0.0031827362,5.505467e-05,0.00042820722,0.05595243,0.028455615,0.011406183,0.007061512,0.08181766,0.9111209
145,0.0035364898,-0.00058197,0.00033874065,0.054447472,0.027481854,0.010926962,0.006768692,0.08013205,0.9130992
146,0.0007443102,-0.0018460057,0.00060547143,0.053788304,0.02717942,0.010766506,0.006652721,0.07935184,0.91399544
147,0.004318443,-0.0011390648,0.00012487918,0.05103308,0.02531141,0.009867847,0.006126685,0.0763268,0.91754645
148,0.0029672654,-0.001709511,0.00026992708,0.05164194,0.025742471,0.010071933,0.0062424424,0.07697688,0.91678065
149,0.0037855776,-0.0008892319,0.00021851808,0.053129315,0.02664435,0.0105137825,0.00651889,0.07866818,0.914813
150,0.0036616,-0.0009085736,0.0002510026,0.05365604,0.026979625,0.01067847,0.0066178106,0.07924424,0.91413796
151,0.003319529,-0.0007455549,0.0003228858,0.054535687,0.027549088,0.010957658,0.0067862845,0.080219485,0.9129942
152,0.0028272541,-0.0010250411,0.0003754571,0.054112077,0.027300298,0.010833621,0.006707162,0.079742394,0.9135504
153,0.0035180124,-0.0010341904,0.00027290732,0.052981555,0.026559353,0.0104727745,0.0064912685,0.07849627,0.9150124
154,0.0037819417,-0.0007581911,0.0002610162,0.053561687,0.02691418,0.010647476,0.006599968,0.079150006,0.91425
155,0.0042488845,-0.0006578467,0.00020820647,0.053499818,0.026855946,0.010621011,0.0065862965,0.07908374,0.91432995
156,0.003774074,-0.0011609993,0.00023252517,0.052604377,0.026311398,0.010353088,0.006418776,0.07806824,0.9155129
157,0.0007121833,-0.0020189784,0.00057873875,0.053238034,0.026833594,0.010596037,0.006548875,0.07873797,0.9147131
158,0.0004889043,-0.0018500588,0.000597097,0.05328667,0.02687633,0.010614395,0.0065607675,0.078808986,0.91463023
159,-0.0003555743,-0.001979848,0.0006913021,0.05397743,0.027350247,0.0108428,0.006694986,0.07956619,0.91373885
160,-0.005375239,-0.0036164126,0.0012373701,0.054862738,0.028126776,0.011204243,0.0068820524,0.08046753,0.9126504
161,-0.0019455282,-0.0018350086,0.00086221844,0.05534786,0.028298795,0.011300266,0.006966849,0.08109107,0.9119421
162,0.00020447094,-0.0014270446,0.00060964376,0.055401504,0.028240323,0.011281133,0.00696696,0.08115291,0.91188014
163,-0.0002761213,-0.0017646453,0.0006637946,0.05572456,0.02846533,0.011391878,0.007029143,0.08147983,0.91149104
164,-0.00020435732,-0.0015205643,0.0006871894,0.056203008,0.028768182,0.011543214,0.0071218307,0.08201259,0.91086566
165,-0.0012702076,-0.0017019412,0.0008388236,0.056746304,0.029162645,0.011736095,0.007231523,0.08259461,0.91017383
166,0.0006618174,-0.00087421155,0.00064174086,0.056657255,0.029021084,0.0116737485,0.00720783,0.08253945,0.91025275
167,0.0010696324,-0.0011106334,0.0005810037,0.055844843,0.02848047,0.011407614,0.0070471666,0.08164016,0.9113127
168,0.00061765034,-0.0013458929,0.00062764436,0.055571973,0.028324604,0.011328697,0.0069959504,0.081332356,0.91167164
169,0.0029572519,-0.0005478165,0.00036788732,0.05505854,0.027898729,0.011127353,0.0068892883,0.08080901,0.9123017
170,0.0030121477,-0.0012403629,0.00031451136,0.05336052,0.02681923,0.010597408,0.006563997,0.0789035,0.9145325
171,-0.000110360794,-0.0021403632,0.0006703809,0.053964913,0.027329087,0.010835052,0.006689684,0.079534695,0.9137756
172,0.0034208568,-0.00043185567,0.00030533224,0.054324687,0.02741474,0.010889947,0.006748307,0.0800151,0.9132366
173,0.0005530389,-0.0018573604,0.00060687214,0.054309785,0.027520776,0.010932267,0.006752792,0.07992417,0.91332304
174,-0.0029502837,-0.002826651,0.0009890869,0.054653406,0.02788806,0.01109767,0.006832474,0.08026855,0.912899
175,-0.0016863672,-0.0020938716,0.0008401647,0.054560304,0.027779818,0.0110471845,0.00681278,0.08021095,0.9129763
176,-0.0021850197,-0.0022508404,0.0008913353,0.055245876,0.028240144,0.011272192,0.0069455686,0.08094947,0.9121049
177,-0.0003823964,-0.0015749238,0.00068525225,0.05546403,0.028304458,0.011310875,0.006981203,0.081215516,0.91180325
178,-0.0004415242,-0.0017946861,0.00068781525,0.055486917,0.028319955,0.01131922,0.006984314,0.08122286,0.9117928
179,-0.0042034118,-0.0028449795,0.0011344925,0.056595743,0.029195309,0.011738896,0.007213205,0.08238195,0.91040486
180,-0.0010665981,-0.0012950203,0.00080863386,0.05674255,0.029155612,0.011731029,0.007232976,0.082623005,0.91014403
181,-0.0039801328,-0.0027826927,0.0011101142,0.056392074,0.029053986,0.011669457,0.0071729086,0.08216591,0.91066116
182,-0.009921524,-0.0041840575,0.0018078163,0.058259845,0.030539691,0.012385488,0.0075650704,0.084127195,0.90830773
183,-0.0026299683,-0.0011388264,0.0009920672,0.05782938,0.029934585,0.012110293,0.0074563124,0.0838227,0.90872097
184,0.0014991434,-0.0007322333,0.0004818514,0.056495667,0.028886676,0.0116071105,0.0071740304,0.08237142,0.9104546
185,0.0038789185,-0.00031321263,0.0002188161,0.056144178,0.028554678,0.011454344,0.007093957,0.0819917,0.9109143
186,-0.000105354,-0.0019194386,0.00068629533,0.056045532,0.028657377,0.011491656,0.0070873993,0.08180684,0.91110575
187,0.00081422646,-0.00094612455,0.00063923746,0.056375206,0.028830588,0.011581063,0.0071513983,0.08222665,0.9106219
188,-0.007635328,-0.0039161644,0.0015914813,0.057014465,0.029612422,0.011936069,0.007306873,0.08278627,0.90990686
189,-0.0027773706,-0.0016637347,0.001021184,0.05606532,0.028793931,0.011543572,0.007109912,0.081888266,0.91100186
190,-0.0054558245,-0.002894213,0.0012991205,0.056957483,0.029487014,0.011878133,0.0072909384,0.08278412,0.9099249
191,-0.0047977893,-0.0027661822,0.0011744872,0.05637902,0.029086769,0.011679053,0.0071765236,0.08216733,0.9106562
192,-0.0060808985,-0.0038014255,0.0012460127,0.054991126,0.0282467,0.011256278,0.0069112894,0.080607,0.9124817
193,0.00047555286,-0.00081785535,0.0005707815,0.05635059,0.028842807,0.011577964,0.0071526133,0.08222485,0.9106225
194,-0.0053153364,-0.0030938885,0.001251854,0.058144927,0.030254006,0.012262762,0.007521054,0.08403286,0.908446
195,0.0026707323,0.0006021061,0.0004317239,0.058811545,0.03032726,0.01233381,0.0076262956,0.084933825,0.9074398
196,-0.000644478,-0.0015466115,0.00079438835,0.05788052,0.029864728,0.012092054,0.0074486868,0.08380952,0.9087418
197,-0.00032159965,-0.0009861193,0.00079155713,0.057877064,0.029848933,0.012084961,0.0074495436,0.083845906,0.9087046
198,-0.0005943505,-0.0017791293,0.0007695928,0.055361032,0.028240442,0.011282444,0.0069598295,0.081085965,0.9119542
199,0.0017322572,-0.0006861589,0.00052485615,0.05560273,0.028297901,0.011319637,0.006999471,0.08140364,0.91159695
200,0.0064964565,0.00041774893,-3.1016767e-05,0.054191828,0.027202785,0.01079905,0.0067106453,0.07989583,0.91339356
201,0.0071840556,1.3003591e-05,-0.00012480468,0.05327052,0.026591897,0.010504246,0.0065308586,0.07884555,0.91462356
202,0.0034741433,-0.001675298,0.0002624169,0.052195072,0.026063025,0.010232866,0.006340868,0.07757979,0.91607934
203,0.003852454,-0.00063287234,0.00028119236,0.053516805,0.026881337,0.010632634,0.0065913917,0.0791079,0.9143007
204,0.003938404,-0.0011432073,0.00022638589,0.05202955,0.025943756,0.010175347,0.0063111307,0.07743318,0.9162557
205,0.00097050983,-0.001627048,0.00058663636,0.053948045,0.027272284,0.010812581,0.0066829724,0.07954066,0.9137764
206,0.0038438113,-0.0007030866,0.00023860484,0.053017557,0.026571035,0.010478616,0.006498471,0.07855817,0.9149434
207,0.0026513608,-0.0014846227,0.00034482032,0.052814424,0.026489615,0.010434866,0.0064624907,0.07829034,0.91524714
208,0.00514361,-0.0007080338,4.9866736e-05,0.052101552,0.025945604,0.010178506,0.0063214195,0.077532925,0.9161457
209,0.0032221945,-0.0014510653,0.0002725199,0.05263841,0.026355624,0.010371983,0.0064267446,0.07809177,0.91548145
210,0.0030297907,-0.0009354851,0.00033969432,0.053969204,0.027203023,0.0107857585,0.0066799377,0.07959179,0.9137283
211,0.003251222,-0.0007134876,0.00033763796,0.054429173,0.027484417,0.010925591,0.0067666587,0.08010702,0.9131263
212,0.00503656,-0.0004360578,0.00011635572,0.05327952,0.026685655,0.010540605,0.0065420247,0.07884939,0.9146086
213,0.004780677,-0.0006412766,0.00014672428,0.0532372,0.026668012,0.0105317235,0.0065340726,0.07878969,0.9146762
214,0.004704085,-0.00070374226,0.00015453249,0.052975953,0.026506722,0.010452628,0.006485272,0.07849886,0.9150158
215,0.005683032,-0.00054558134,3.2283366e-05,0.052188575,0.025975049,0.010197103,0.0063346503,0.077631585,0.9160337
216,0.00626829,-0.0002831719,-1.951307e-05,0.052453578,0.026117027,0.010268807,0.0063819503,0.07793593,0.91568214
217,0.004011539,-0.0012738905,0.00021532923,0.052176952,0.026031673,0.010219157,0.006337033,0.0775839,0.91607904
218,0.0025276812,-0.0014019213,0.00039280206,0.052805066,0.026486516,0.0104340315,0.006461275,0.0782857,0.91525304
219,0.0025405558,-0.0013828776,0.00037489086,0.05256343,0.026335835,0.010359585,0.00641672,0.07802267,0.9155606
220,0.0025709542,-0.0013783476,0.00035763532,0.052696407,0.02641946,0.010399818,0.0064416514,0.07817003,0.91538835
221,0.0027249726,-0.0013214252,0.00033269078,0.052915215,0.026551664,0.010464549,0.0064821285,0.07841346,0.91510445
222,0.0029480727,-0.0011438332,0.00031656772,0.053398788,0.026847482,0.010610104,0.006572377,0.0789545,0.9144731
223,0.0031901272,-0.0010581515,0.00029552728,0.053539753,0.0269261,0.0106499195,0.0065978593,0.07911192,0.9142902
