,mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
450,-0.0053299814,0.05311066,0.011195578,0.008636475,0.17748618,0.022619843,0.8928695,0.00044300826,0.106687486
451,-0.0055268556,0.053474247,0.010918118,0.008680999,0.17780983,0.022709787,0.89266074,0.0004463078,0.106893
452,-0.004720345,0.055847526,0.011426963,0.009589434,0.18473959,0.02459979,0.88798743,0.00052086293,0.111491695
453,-0.0046411306,0.05534613,0.01146964,0.009420931,0.18350804,0.02425158,0.8888157,0.00050688104,0.11067741
454,-0.0048825294,0.054391146,0.011330642,0.009066224,0.18082947,0.023515582,0.8906207,0.00047762707,0.10890165
455,-0.0049319416,0.054044425,0.011239864,0.008924842,0.17974734,0.023219109,0.8913522,0.0004661212,0.108181655
456,-0.00518246,0.053280234,0.010943569,0.008601427,0.17721814,0.02253741,0.89306295,0.0004400885,0.10649696
457,-0.0053277165,0.052176774,0.010620989,0.008171022,0.17377794,0.021621406,0.89538866,0.00040634675,0.104204975
458,-0.0057988316,0.051057577,0.010211922,0.007754922,0.1703164,0.020730019,0.89772654,0.0003745335,0.10189895
459,-0.005683258,0.051151633,0.01021228,0.0077744722,0.17048824,0.020770192,0.8976127,0.00037600764,0.102011345
460,-0.005514756,0.05113709,0.010392942,0.007809937,0.17080069,0.020847857,0.8973975,0.00037879124,0.10222365
461,-0.005634859,0.051487267,0.010540463,0.007962406,0.17205322,0.021179557,0.89654744,0.00039034523,0.10306222
462,-0.005900219,0.0512895,0.010129966,0.0078054667,0.17072749,0.02083826,0.89745206,0.00037825093,0.10216965
463,-0.0055034906,0.05117798,0.010157682,0.0077548623,0.17033768,0.020724177,0.8977187,0.0003745372,0.101906724
464,-0.0058382303,0.05087197,0.010197021,0.0077001452,0.16985524,0.020612538,0.89803666,0.000370441,0.10159298
465,-0.006309524,0.050541878,0.009628214,0.007481694,0.16795981,0.02013588,0.89932704,0.00035395374,0.1003189
466,-0.0055613667,0.051035047,0.009836115,0.00762856,0.16926676,0.020446181,0.89845103,0.00036496285,0.10118397
467,-0.005786255,0.050424933,0.009996749,0.0075156093,0.16829759,0.02020955,0.89909256,0.00035671063,0.10055075
468,-0.0055917054,0.05060196,0.010286368,0.007632017,0.16930461,0.020464242,0.89840657,0.0003654756,0.10122787
469,-0.006014183,0.05025524,0.010038592,0.007494271,0.16809928,0.020167708,0.89922094,0.0003551393,0.100423984
470,-0.005683258,0.050069988,0.010011233,0.007414758,0.16744441,0.019990087,0.89966685,0.00034935807,0.099983804
471,-0.006100312,0.05012721,0.010047711,0.0074667335,0.16785783,0.020109534,0.8993815,0.0003531161,0.100265294
472,-0.005514875,0.05126816,0.010410644,0.007853031,0.17115837,0.020940661,0.8971563,0.00038203518,0.102461636
473,-0.0057037026,0.05068177,0.0103388205,0.007676482,0.16967076,0.020562768,0.89815676,0.00036878366,0.10147448
474,-0.005598083,0.05118823,0.01058767,0.007885575,0.17142504,0.021015704,0.89696836,0.00038457804,0.10264701
475,-0.0053008944,0.05277592,0.011018015,0.008473337,0.17620349,0.022271037,0.89374065,0.0004300492,0.10582934
476,-0.005285457,0.05242926,0.010844864,0.008311868,0.17491806,0.021925032,0.8946131,0.00041735958,0.104969636
477,-0.0056665093,0.052167475,0.0105774775,0.008178949,0.17381364,0.021642566,0.89536154,0.00040687615,0.10423163
478,-0.005519584,0.052036583,0.01040224,0.0080779195,0.17300254,0.021421015,0.89591664,0.00039905394,0.1036844
479,-0.0052333623,0.05271685,0.010786153,0.008379459,0.17545933,0.022065878,0.8942521,0.00042257592,0.1053253
480,-0.005514875,0.051773667,0.010537602,0.008038402,0.17268449,0.021339893,0.8961249,0.0003961295,0.10347905
481,-0.00518246,0.052410424,0.010878243,0.008308768,0.1749025,0.021917641,0.89462346,0.0004171587,0.104959294
482,-0.005490318,0.05189234,0.010695495,0.008118331,0.17334008,0.021513522,0.89567757,0.00040232885,0.10392006
483,-0.005755022,0.05140686,0.010301866,0.007878602,0.17134857,0.02099669,0.8970294,0.00038386218,0.1025867
484,-0.005568698,0.05130607,0.010278381,0.007830143,0.17096168,0.020889461,0.89729327,0.00038023305,0.10232647
485,-0.0055079013,0.0515092,0.010534622,0.007958591,0.172032,0.021169305,0.8965638,0.00039007288,0.1030461
486,-0.005613461,0.051237464,0.010477342,0.007869601,0.17128938,0.020979226,0.89706403,0.0003833085,0.10255268
487,-0.005143538,0.05216968,0.010974683,0.008260965,0.1745249,0.021817863,0.89487404,0.0004135257,0.10471246
488,-0.005139783,0.0522992,0.011205412,0.008369863,0.17540109,0.022054195,0.89427483,0.00042212283,0.10530303
489,-0.005186036,0.05242759,0.011255838,0.008428454,0.1758638,0.02218014,0.8939607,0.00042671742,0.10561258
490,-0.005223468,0.052808642,0.01124803,0.008548737,0.17680937,0.022434533,0.89332426,0.00043613795,0.10623959
