,mu1,mu2,sigma1,sigma2,pi1,pi2
368,0.0036627352,-0.0006420016,0.029572666,0.010181665,0.13274464,0.86725533
369,0.0031243116,-0.0005616769,0.029384732,0.010097861,0.13240543,0.8675946
370,0.002312079,-0.00064207613,0.029413939,0.01010251,0.13235436,0.8676456
371,0.00070379674,-0.00024676323,0.02896136,0.009893954,0.13148436,0.8685157
372,-0.0012784898,0.0011207759,0.027492523,0.009258449,0.12899974,0.8710003
373,-0.003755957,0.0017702505,0.026685417,0.008902788,0.12744656,0.8725534
374,-0.0051966608,0.0021846592,0.02622044,0.008699,0.12653841,0.8734616
375,-0.005497679,0.0019920096,0.0263834,0.0087634325,0.1267666,0.8732334
376,-0.008756548,0.0026925951,0.025657713,0.008437574,0.12522006,0.87477994
377,-0.008372977,0.0028728992,0.025571704,0.008404493,0.1251184,0.8748816
378,-0.006514147,0.002563797,0.02591741,0.008561432,0.12589225,0.8741078
379,-0.0057977736,0.0017116219,0.026752174,0.008910298,0.12731355,0.8726865
380,-0.0053148866,0.0021982193,0.026368499,0.0087554455,0.12675239,0.8732476
381,-0.0056066066,0.0025161281,0.026005864,0.008605242,0.1261379,0.87386215
382,-0.003326416,0.0015362501,0.026976764,0.00902611,0.12795506,0.8720449
383,-0.0031005442,0.0013217628,0.02718693,0.009115398,0.12831284,0.8716871
384,-0.0027920306,0.0011714175,0.027343273,0.009183168,0.12859398,0.8714061
385,-0.0033789724,0.0011742786,0.027323544,0.009169459,0.1284951,0.87150496
386,-0.0048567057,0.001482673,0.027009368,0.009024918,0.12782842,0.8721716
387,-0.004193172,0.001889579,0.026667237,0.008889079,0.12736043,0.87263954
388,-0.003769964,0.0017870441,0.026719034,0.008915484,0.12749526,0.8725048
389,-0.006896198,0.0028888583,0.025543272,0.008406758,0.12524273,0.87475723
390,-0.00647524,0.0023910552,0.026002705,0.008598208,0.12604,0.87396
391,-0.00582619,0.0021324009,0.026289701,0.008721054,0.12657541,0.8734246
392,-0.0060700327,0.0022125542,0.026212513,0.008687079,0.12642303,0.873577
393,-0.0063599795,0.002396442,0.026033103,0.008611023,0.12610024,0.8738997
394,-0.0065588653,0.002419822,0.026002228,0.008596718,0.12602784,0.8739721
395,-0.007460147,0.0028437078,0.025582254,0.008417487,0.12524183,0.8747582
396,-0.009018779,0.003307186,0.025102556,0.008209825,0.12427662,0.8757234
397,-0.0075219125,0.0029706433,0.025458515,0.008366704,0.12503228,0.87496775
398,-0.0071650594,0.0026487634,0.02574873,0.008488297,0.12554863,0.87445134
399,-0.0065699965,0.0023863614,0.026028156,0.008607328,0.12606888,0.8739311
400,-0.0071771294,0.0026977733,0.025724769,0.008477986,0.12550676,0.87449324
401,-0.007332638,0.0027017891,0.025711656,0.00847137,0.125468,0.874532
402,-0.007339403,0.002668105,0.025751948,0.008487582,0.12553231,0.87446773
