,mu1,mu2,sigma1,sigma2,pi1,pi2
354,0.0004916191,-0.0014581252,0.011713445,0.034883738,0.93350923,0.06649079
355,0.00070786476,-0.0014009047,0.011522949,0.034450233,0.93403965,0.06596032
356,-4.6491623e-06,0.0013907384,0.011221111,0.033772647,0.9352232,0.06477676
357,-0.0014891624,0.0020384025,0.011008203,0.033284664,0.9360398,0.063960224
358,-0.0012303591,0.00019107573,0.011125445,0.033543944,0.935533,0.06446697
359,-0.0008664131,-0.0011314321,0.011082292,0.03343779,0.9355166,0.064483374
360,-0.00080120564,-0.0005731154,0.011001408,0.033254206,0.93579537,0.06420465
361,-0.0011752844,-0.000536548,0.011040747,0.03334534,0.9357134,0.064286545
362,-0.0005043745,-0.000742035,0.011162281,0.033623636,0.9352853,0.0647147
363,6.914139e-05,-0.0013131667,0.011417627,0.034207582,0.93443114,0.065568805
364,0.0006582737,-0.0032378603,0.011595786,0.034602225,0.93371576,0.06628425
365,0.0019898415,-0.0052871574,0.012121558,0.03578794,0.931868,0.06813199
366,0.0019680262,-0.006332265,0.012024581,0.035567462,0.9320168,0.06798324
367,0.0026118755,-0.0052437056,0.01221323,0.036004126,0.931471,0.068528965
368,0.0025657415,-0.0031396616,0.012126029,0.03581792,0.9319187,0.068081364
369,0.0028636456,-0.004175203,0.012627244,0.03693813,0.9303875,0.06961251
370,0.0038683414,-0.0032835472,0.012717187,0.037147045,0.9300971,0.06990288
371,0.0037992,-0.0022763778,0.012681723,0.03707117,0.930313,0.06968699
372,0.0034382343,-0.001819538,0.012573779,0.03682953,0.9307142,0.06928585
373,0.0032724142,-0.0025362242,0.012562931,0.036798775,0.9307172,0.06928281
374,0.002895236,-0.003563391,0.012290537,0.03617841,0.9314548,0.06854524
375,0.0011304617,-0.0012118388,0.011467516,0.03432274,0.93419504,0.06580501
376,-0.0006043911,-8.739717e-05,0.011230707,0.03378582,0.9351354,0.06486453
377,-0.00067949295,-0.0002917517,0.011145711,0.033587992,0.93538535,0.064614624
378,-0.00044548512,-0.0014939476,0.01123327,0.03378308,0.9350083,0.064991795
379,-0.00080895424,-0.0033328105,0.011049569,0.033347428,0.9354571,0.06454291
380,-2.0384789e-05,-0.0029131044,0.011253357,0.033822477,0.93478537,0.0652146
381,8.4638596e-05,-0.0025060643,0.01131773,0.033973157,0.93461365,0.06538637
382,0.0009012222,-0.0044312645,0.011739314,0.03492558,0.9331496,0.06685039
383,0.0014059544,-0.0022713412,0.011656225,0.03475213,0.93349373,0.06650627
384,0.0007305145,-2.7136877e-05,0.011593103,0.034620345,0.93392825,0.06607177
385,-0.00044620037,0.00015316717,0.011294484,0.033935964,0.93493325,0.065066725
386,-6.723404e-05,-0.0012174118,0.01141423,0.034201503,0.93445134,0.06554871
387,0.00019454956,-0.0016571749,0.0113046765,0.033946276,0.93472594,0.06527406
388,-0.00026261806,-0.0022042561,0.011261821,0.03384489,0.93484855,0.06515143
