,mu1,mu2,sigma1,sigma2,pi1,pi2
480,0.0070655122,0.0060460865,0.010790646,0.007745683,0.5038313,0.49616864
481,0.006531991,0.0059417486,0.010848284,0.0077943206,0.50357044,0.49642956
482,0.007579185,0.0021921694,0.010669112,0.007649064,0.50251794,0.4974821
483,0.0074918643,0.004642099,0.010831356,0.0077759027,0.50310594,0.49689406
484,0.006967224,0.0058958232,0.010963798,0.007882714,0.50322634,0.49677363
485,0.005769767,0.009092331,0.011221349,0.008091748,0.5038017,0.49619827
486,0.0042172447,0.011852831,0.011576712,0.008381605,0.5038922,0.49610776
487,0.0034648553,0.01186803,0.011698663,0.0084834695,0.5034981,0.49650198
488,0.0031700507,0.012087792,0.011900425,0.008645892,0.50300586,0.49699414
489,0.0025099888,0.0152044,0.012291491,0.008960545,0.50327814,0.49672186
490,0.004686095,0.009668946,0.011620343,0.008414507,0.50282043,0.49717957
491,0.0051238313,0.00996986,0.011665463,0.00844723,0.5028559,0.49714413
492,0.0055254474,0.008877337,0.011362493,0.008205056,0.5032717,0.49672827
493,0.003615059,0.013626426,0.011806726,0.008567333,0.50398916,0.4960109
494,0.001662232,0.016457945,0.012304127,0.008975804,0.5037475,0.4962525
495,0.002081193,0.014596015,0.012031913,0.008756578,0.5036885,0.4963115
496,0.0026452318,0.012554914,0.011845708,0.00860554,0.50333303,0.49666697
497,0.0030891076,0.011688083,0.0119434595,0.00868094,0.5027009,0.49729905
498,0.0026610866,0.014922559,0.012197614,0.008884609,0.5034181,0.49658188
499,0.0027881637,0.013733506,0.012149513,0.008846104,0.5030258,0.49697414
500,0.0028584376,0.013957322,0.012131333,0.008830965,0.5031809,0.49681908
501,0.0020417348,0.015982777,0.012341559,0.009003341,0.50345933,0.49654067
502,0.0019957796,0.015244007,0.012539387,0.009162545,0.5025947,0.49740535
