,mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
288,0.0028510354,-0.018699482,0.020075738,0.010887086,0.014441431,0.031016529,0.88899374,0.0846018,0.026404474
289,0.0031283163,-0.021478906,0.022211134,0.011245906,0.014974177,0.031778038,0.8874577,0.08547035,0.027071908
290,0.0041991733,-0.029914692,0.027365252,0.012242019,0.016480505,0.033876836,0.8833503,0.08782707,0.028822657
291,0.003921654,-0.027892843,0.031361192,0.012916148,0.017293155,0.035207152,0.8805937,0.089371875,0.03003443
292,0.0040805005,-0.028030291,0.03507541,0.013620973,0.01819855,0.03660178,0.87783283,0.09093436,0.031232776
293,0.0036830567,-0.037705943,0.04049726,0.014966726,0.020195365,0.03899306,0.87258124,0.094144,0.033274647
294,0.0046087764,-0.026885137,0.0346428,0.014247656,0.018957078,0.038007557,0.87537193,0.092490725,0.032137286
295,0.004221346,-0.02992569,0.031576738,0.0135138035,0.018098712,0.036537766,0.878266,0.090744875,0.030989245
296,0.0030223392,-0.040447935,0.04008393,0.015369058,0.020763576,0.03969711,0.8709664,0.09523788,0.033795815
297,0.005209293,-0.03310214,0.04666233,0.016162336,0.0216496,0.041333616,0.8682227,0.0966276,0.035149675
298,0.003522303,-0.036000565,0.052880928,0.017857373,0.023847282,0.04405272,0.86211586,0.10033041,0.037553687
299,-0.0005102791,-0.04442458,0.064127594,0.021283448,0.028393924,0.049016416,0.8505409,0.10731202,0.042147107
300,-7.164851e-05,-0.040179327,0.0757145,0.023168921,0.03071791,0.0517478,0.8447914,0.11029661,0.044911973
301,0.00081348047,-0.034007147,0.09089695,0.027874649,0.036420286,0.0589602,0.831818,0.117210925,0.050971158
302,0.007645365,-0.02115883,0.082693025,0.02838558,0.036600053,0.062054336,0.831315,0.11734725,0.051337834
303,0.0046482943,-0.03145574,0.06951688,0.024568975,0.032116234,0.055622697,0.84142774,0.11221101,0.046361223
304,0.006030556,-0.026072428,0.07681264,0.027316988,0.03533995,0.06026244,0.83408034,0.11610229,0.049817346
305,0.007797923,-0.022314534,0.07458599,0.027897239,0.035868585,0.061882973,0.8328599,0.116756,0.050384216
306,0.008401092,-0.023650125,0.057664663,0.021194816,0.027668476,0.051086128,0.8519032,0.10608595,0.042010892
307,0.011420663,-0.019167855,0.048269182,0.02054894,0.02660036,0.050906956,0.85408086,0.105050124,0.040869046
308,0.008974429,-0.02179648,0.036023855,0.017867804,0.02331227,0.04604155,0.8628348,0.10010128,0.037063964
309,0.0024442337,-0.008819087,0.011875883,0.010432005,0.013618946,0.03030163,0.89095265,0.08357747,0.025469813
310,0.0028560422,-0.011064216,0.011621743,0.010362029,0.0135833025,0.0301556,0.89129704,0.08338715,0.02531577
311,0.0027439855,-0.008138998,0.010514408,0.010281205,0.013405204,0.030000746,0.8916458,0.08323089,0.025123248
312,0.0037758015,-0.016125426,0.013210326,0.010514259,0.013887942,0.030472279,0.8906811,0.08379152,0.025527373
313,0.0014882348,-0.011366739,0.010439038,0.009237766,0.012195408,0.02742052,0.8964973,0.08008279,0.023419918
314,0.0015527271,-0.011529966,0.013370708,0.0095921755,0.012644708,0.028166175,0.89480287,0.08110836,0.024088725
315,0.0015311502,-0.009870424,0.015111923,0.009813607,0.012886882,0.02863437,0.8937602,0.08174422,0.024495555
316,0.0006663464,-0.003931,0.01140967,0.009540796,0.012397647,0.02807486,0.8949543,0.08109228,0.02395347
317,0.0020081066,-0.011214419,0.012745783,0.00977087,0.012855828,0.028646052,0.89399225,0.08165512,0.02435258
318,0.0026910566,-0.017295823,0.014279604,0.010034382,0.013328195,0.029238045,0.8928226,0.08233917,0.024838215
319,0.0021838807,-0.014746471,0.01587677,0.010091424,0.013346851,0.029292345,0.8925236,0.08248505,0.024991332
320,0.0017889403,-0.011407985,0.016790777,0.01017338,0.01336956,0.02943176,0.89210975,0.082745664,0.025144598
321,0.00254127,-0.016046152,0.018749192,0.0105906725,0.014006138,0.030373275,0.8902904,0.08382536,0.025884286
322,0.003390994,-0.024807319,0.020878151,0.011000514,0.014746726,0.031269908,0.88855433,0.084812246,0.026633436
323,0.003479626,-0.025855735,0.024666548,0.0116173625,0.015569627,0.032543123,0.88590604,0.08632959,0.027764367
324,0.0028659366,-0.020134643,0.024756238,0.011752605,0.015572548,0.032812,0.88526106,0.086766176,0.027972775
325,0.0035769604,-0.022629574,0.027547881,0.012359083,0.016418874,0.03412026,0.88281417,0.088174805,0.029011017
326,0.0037801526,-0.023173377,0.030106992,0.0128368735,0.017042398,0.03509015,0.88089603,0.08927289,0.029831134
327,0.0037933849,-0.021738127,0.02931799,0.01276648,0.016909838,0.03497541,0.88117677,0.08913785,0.029685304
328,0.003310945,-0.016833171,0.025975153,0.012114525,0.015946627,0.033637762,0.8837915,0.08766588,0.028542558
329,0.003814008,-0.017985657,0.024864227,0.0120693445,0.015918374,0.033611417,0.8840186,0.087578155,0.02840321
330,0.0030978583,-0.011683061,0.01927045,0.011318266,0.014786303,0.03208053,0.8871083,0.085875,0.027016647
331,0.0028614067,-0.008189484,0.013999194,0.010397017,0.01355505,0.030133665,0.8911435,0.083513,0.025343515
332,0.0020509623,-0.01380886,0.009618655,0.009061515,0.012014389,0.027022362,0.89738244,0.07959683,0.02302075
333,0.0027955435,-0.022823647,0.014697224,0.009792745,0.013154507,0.028635442,0.893973,0.08157088,0.024456076
334,0.0026846193,-0.025946662,0.021614388,0.010621488,0.014302313,0.030314684,0.8901928,0.083731845,0.026075417
335,0.0022936128,-0.02359645,0.027494788,0.011490941,0.015361071,0.03206891,0.8863624,0.08593764,0.027699966
336,0.0022015236,-0.019670263,0.030474097,0.012262881,0.016231298,0.033703983,0.88311243,0.08785032,0.029037366
337,0.002855029,-0.018170103,0.03221853,0.0130678415,0.017202437,0.035489976,0.87991345,0.08974619,0.030340364
338,0.00488713,-0.026934788,0.03525865,0.014227688,0.018942058,0.037995636,0.87555635,0.092316344,0.032127284
339,0.004873004,-0.023455724,0.034818128,0.014555395,0.01922077,0.038727224,0.87430185,0.09312483,0.032573346
340,0.005899515,-0.027925447,0.03534895,0.014960885,0.01988101,0.03964156,0.87290126,0.09395318,0.033145566
341,0.0060084127,-0.02979301,0.034319326,0.014815986,0.019745946,0.039375007,0.87345994,0.09364987,0.032890234
