,mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
19,-0.005807936,0.003359571,-0.004807204,0.019839823,0.0076311827,0.009277642,0.025543623,0.6645564,0.30990002
20,-0.006710738,0.003881514,-0.005965978,0.020668745,0.00802505,0.009794712,0.026370354,0.6617195,0.31191012
21,-0.007671535,0.0030249953,-0.0062901527,0.021235228,0.008297682,0.010074019,0.026829612,0.6605229,0.31264752
22,-0.008181006,0.0034554005,-0.006651953,0.021728218,0.008541286,0.010335147,0.027274156,0.65908736,0.31363848
23,-0.009010792,0.0040414557,-0.00740771,0.022553086,0.008945107,0.010795295,0.028012091,0.656716,0.3152719
24,-0.0094842315,0.0030468777,-0.0074284226,0.022708595,0.009013176,0.010847986,0.028072774,0.6567583,0.31516904
25,-0.009218335,0.0022769049,-0.006945774,0.02227503,0.008794427,0.0105775595,0.027631585,0.65826076,0.31410766
26,-0.007857263,0.0017095655,-0.005574703,0.020994246,0.0081733465,0.009834588,0.026448164,0.6620711,0.31148067
27,-0.007779777,0.0016069785,-0.0054710656,0.020932555,0.008142769,0.009787917,0.026371837,0.6623632,0.311265
28,-0.0064068735,0.0011094809,-0.0042508096,0.01977092,0.0075873137,0.009141147,0.025299214,0.66591334,0.30878744
29,-0.0044160187,0.0014211535,-0.0027161092,0.018402696,0.006950021,0.008396506,0.024053002,0.67000616,0.30594084
30,-0.002812773,-0.00031735003,-0.0008928031,0.017003417,0.006299615,0.007619858,0.022660516,0.67519546,0.30214396
31,-0.0030331612,-0.001054287,-0.00070513785,0.016898394,0.0062464476,0.0075562,0.02253014,0.67571056,0.30175933
32,-0.0028489828,0.001217328,-0.0014228374,0.017311037,0.0064466596,0.00781101,0.023026496,0.67357576,0.3033978
33,-0.0032217503,0.0018480867,-0.0019889325,0.017659068,0.0066078305,0.008021772,0.02340019,0.6720959,0.30450395
34,-0.0038811564,0.0028173178,-0.0030122548,0.018277287,0.0068944097,0.008404434,0.024059024,0.6695445,0.30639648
35,-0.0040975213,0.0022187084,-0.0030544251,0.018422723,0.006964743,0.008466184,0.02417135,0.66941917,0.30640954
36,-0.0049336255,0.0021525174,-0.0036960095,0.01903236,0.007250309,0.008791685,0.024730401,0.6676044,0.3076653
37,-0.0053678453,0.0012800843,-0.0037151128,0.019177377,0.007314801,0.008843839,0.024809197,0.667565,0.30762586
