,mu1,mu2,sigma1,sigma2,pi1,pi2
189,0.010901308,0.0033525825,0.0071249604,0.016510367,0.49700484,0.5029952
190,0.010944342,0.0034132004,0.0071147084,0.01649195,0.49708986,0.50291014
191,0.011020159,0.0034778714,0.0071007013,0.016467035,0.4971244,0.5028756
192,0.0109655615,0.0038593411,0.0070419908,0.016342044,0.49695975,0.50304025
193,0.011348819,0.003819406,0.0070302486,0.016331732,0.49716946,0.5028305
194,0.011591768,0.003902346,0.0070025325,0.016284406,0.4971443,0.5028557
195,0.011515593,0.003991604,0.0069897175,0.016253293,0.49696037,0.50303966
196,0.011484599,0.0038617253,0.00701195,0.016296744,0.4969763,0.5030237
197,0.01167438,0.0037470162,0.007020533,0.016322017,0.4970816,0.5029184
198,0.011495924,0.0036168694,0.0070488453,0.016374826,0.49699673,0.5030033
199,0.011360383,0.003492713,0.007075608,0.016424537,0.49697658,0.5030234
200,0.011353111,0.00341478,0.007089138,0.016452372,0.49702582,0.5029742
201,0.01132009,0.0033871531,0.007095337,0.01646465,0.49703184,0.5029682
202,0.011187172,0.0031558573,0.007139683,0.016552567,0.49707296,0.502927
203,0.0109934565,0.0034026802,0.007109821,0.016482353,0.4969196,0.50308037
204,0.011500692,0.0033380985,0.007096052,0.016473055,0.49720496,0.5027951
205,0.011221742,0.0033280551,0.0071095824,0.016492665,0.49702275,0.50297725
206,0.011536455,0.0030696392,0.007134855,0.016556382,0.49719936,0.50280064
207,0.0113682505,0.0032008588,0.0071195364,0.016517818,0.49697232,0.5030277
208,0.0109786745,0.0034246743,0.007104397,0.016468108,0.49676692,0.5032331
209,0.011409616,0.0032177567,0.007119775,0.016516984,0.49717647,0.50282353
210,0.011208748,0.0032663047,0.0071207285,0.016514778,0.4970541,0.50294584
211,0.011171913,0.0032846034,0.007119596,0.01651007,0.49702245,0.50297755
212,0.011245107,0.003277868,0.007117331,0.016508222,0.4970707,0.5029293
213,0.010969734,0.0031839013,0.0071467757,0.016559422,0.49700892,0.502991
214,0.011195635,0.0034193397,0.0070981383,0.016465902,0.4970502,0.5029498
215,0.011259651,0.0033692122,0.007103026,0.016479492,0.49710345,0.50289655
216,0.011375165,0.003643185,0.007052183,0.016377509,0.49700928,0.5029907
217,0.011646604,0.003441155,0.0070703626,0.016425848,0.4971594,0.5028406
218,0.011344766,0.0030643344,0.0071442127,0.016569316,0.4970786,0.50292146
219,0.011394119,0.0032259822,0.0071145296,0.01650691,0.49697426,0.5030257
220,0.01153419,0.0030810833,0.0071309805,0.016546011,0.49707848,0.5029215
221,0.011673784,0.0028032959,0.007167399,0.016628504,0.49716946,0.5028305
222,0.010981178,0.00307104,0.0071576834,0.016579866,0.49672368,0.5032763
223,0.011307454,0.002783835,0.007192135,0.016662419,0.4971215,0.5028784
224,0.011035895,0.0028053224,0.007202387,0.016676903,0.49703696,0.50296307
225,0.010723686,0.0030465126,0.007180512,0.016618311,0.49688923,0.50311077
226,0.010978436,0.0029664636,0.0071839094,0.016635835,0.49716896,0.50283104
227,0.010977721,0.0032605529,0.0071356297,0.016537666,0.497072,0.502928
228,0.011172032,0.003305465,0.007118523,0.016509235,0.49713156,0.5028685
229,0.010676002,0.0036540627,0.0070875287,0.016424835,0.49681655,0.5031834
230,0.011247491,0.0037563145,0.0070459247,0.016358554,0.49715215,0.50284785
231,0.011044478,0.004361093,0.006959319,0.016172051,0.49686328,0.50313675
232,0.0113557335,0.003939718,0.007012844,0.01629579,0.4972269,0.5027731
233,0.011545515,0.0040828884,0.0069776177,0.016231835,0.49714372,0.5028563
234,0.01181457,0.0038967133,0.006990671,0.016268194,0.49716178,0.5028382
235,0.01159594,0.0036049187,0.007044852,0.016371965,0.4970171,0.5029829
236,0.011540508,0.0037214756,0.0070281625,0.016331553,0.49688283,0.5031172
237,0.011328911,0.003807336,0.0070266724,0.016318738,0.49682772,0.5031723
238,0.011385893,0.003924072,0.007008016,0.0162822,0.4969378,0.50306225
239,0.011138534,0.0035587847,0.0070806146,0.016427398,0.4970723,0.5029277
240,0.011280393,0.0035793483,0.007070005,0.016412377,0.49713117,0.5028689
241,0.011308765,0.0030968487,0.0071449876,0.016571522,0.49725738,0.50274265
242,0.010822868,0.0035421848,0.007095456,0.016447723,0.49680153,0.5031985
243,0.011012649,0.0037735403,0.00705266,0.016362011,0.49693495,0.503065
244,0.0115767475,0.0038686395,0.0070106387,0.016298234,0.4972126,0.5027874
245,0.011579251,0.0038855076,0.007004738,0.0162884,0.497095,0.502905
246,0.011446929,0.0038144886,0.0070209503,0.016315639,0.4969739,0.50302607
247,0.011457181,0.0035404265,0.0070643425,0.016405702,0.49706396,0.50293607
248,0.011454558,0.0033707023,0.007090807,0.016461253,0.49708274,0.50291723
249,0.011373138,0.003335476,0.0070995092,0.016475677,0.49700928,0.5029907
250,0.011355495,0.003415525,0.0070875883,0.016448855,0.4969656,0.5030344
251,0.011835789,0.0033873916,0.00706774,0.016425967,0.49715883,0.5028411
252,0.010904646,0.0032882094,0.0071294904,0.016519845,0.49677417,0.5032258
253,0.010737514,0.0032534301,0.0071485043,0.016550303,0.496909,0.50309104
254,0.010878896,0.0035847127,0.007091403,0.01643902,0.49703443,0.50296557
255,0.010738229,0.003930807,0.0070449114,0.016338885,0.4969712,0.5030288
256,0.0109786745,0.0039532483,0.0070314407,0.016321301,0.4971683,0.50283176
257,0.011143779,0.004097879,0.0069990754,0.016262114,0.497158,0.502842
258,0.011479234,0.004154384,0.0069712996,0.016216457,0.49717402,0.502826
259,0.011222815,0.0044134557,0.006940961,0.016141534,0.49687022,0.5031298
260,0.011257386,0.00458771,0.006913841,0.016082942,0.49688286,0.50311714
261,0.01200912,0.0047177672,0.0068573356,0.015993714,0.49717787,0.50282216
262,0.011237239,0.0047286153,0.006891072,0.016037345,0.49677935,0.5032206
263,0.011651015,0.0043636262,0.0069301724,0.016132832,0.49714804,0.50285196
264,0.011350011,0.0043932796,0.0069385767,0.016141534,0.4969622,0.5030378
265,0.01102457,0.0043830276,0.0069574714,0.016166806,0.4968704,0.50312966
266,0.011320686,0.0044209957,0.0069391727,0.016139686,0.49708003,0.50292
267,0.011548853,0.004405558,0.0069292784,0.01613003,0.4971529,0.5028471
