,mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
463,0.015978087,-0.007926647,0.03479191,0.033778846,0.0141301155,0.05409038,0.08773001,0.90504676,0.0072232354
464,0.016195912,-0.007693533,0.035061024,0.033558726,0.014015019,0.053789318,0.08737918,0.9054618,0.0071590566
465,0.016429562,-0.0071998276,0.03549262,0.033285677,0.013871372,0.05341941,0.08693906,0.9059794,0.0070815356
466,0.017439116,-0.007342104,0.03550359,0.033088863,0.013779163,0.053117752,0.08663676,0.90634227,0.007021017
467,0.0163319,-0.0074057616,0.035376213,0.033258677,0.013856053,0.05337912,0.086893104,0.9060365,0.0070703654
468,0.01669379,-0.0069441237,0.035702728,0.033126414,0.013789058,0.053197265,0.08668196,0.9062823,0.007035727
469,0.01615386,-0.006512884,0.035735033,0.03337598,0.013913333,0.053557754,0.08706875,0.9058164,0.0071147988
470,0.017352749,-0.0066507496,0.03564062,0.033302903,0.013888717,0.0534178,0.08696787,0.9059404,0.0070916554
471,0.015895773,-0.0068790354,0.035293005,0.03367269,0.0140680075,0.05395758,0.08753913,0.90526116,0.0071997102
472,0.01601084,-0.0066530146,0.0353268,0.03379172,0.014132142,0.054120302,0.08772947,0.90503186,0.007238666
473,0.01599257,-0.0066311993,0.03522917,0.03392136,0.014200687,0.05429566,0.08793436,0.9047875,0.007278087
474,0.015685577,-0.0065391697,0.035178505,0.034056723,0.014268577,0.054488838,0.08814304,0.9045371,0.0073198495
475,0.015244681,-0.006143097,0.035262965,0.03423214,0.014355421,0.054745972,0.08841008,0.9042128,0.007377225
476,0.01642092,-0.006749574,0.0347813,0.03436643,0.0144428015,0.054878116,0.088643536,0.90394425,0.0074121407
477,0.014927793,-0.0069287457,0.034695648,0.034442663,0.01446569,0.05502391,0.08874353,0.9038243,0.0074321106
478,0.015742648,-0.007005874,0.034705184,0.034376442,0.014441073,0.0549109,0.088654794,0.90393263,0.0074124727
479,0.016199637,-0.0074998178,0.03467139,0.034080982,0.01429081,0.054490745,0.088200375,0.90448195,0.007317687
480,0.015224088,-0.0077404417,0.03453722,0.03420961,0.014348865,0.054693937,0.08839601,0.9042497,0.007354345
481,0.015725452,-0.0075479783,0.034779213,0.03403169,0.014260054,0.054444313,0.088122346,0.90457433,0.0073033776
482,0.016005445,-0.007486347,0.03491404,0.033869743,0.014177024,0.054217458,0.08786806,0.9048771,0.0072549223
483,0.016043562,-0.007367078,0.03503921,0.03376329,0.01412034,0.054073155,0.08769669,0.90507966,0.0072236047
484,0.01700421,-0.0076111592,0.035082303,0.033467054,0.013974965,0.053637385,0.087238535,0.9056298,0.0071316906
485,0.015982974,-0.0072572865,0.03544291,0.033296406,0.013871551,0.05344373,0.086947575,0.9059694,0.007083122
486,0.01583146,-0.006660644,0.035518132,0.033614576,0.014036775,0.053890467,0.08744926,0.90536493,0.0071858005
487,0.014930416,-0.005312685,0.03597065,0.033899546,0.014172614,0.05432248,0.0878717,0.9048432,0.0072850003
488,0.016963024,-0.00531793,0.035663627,0.03407556,0.014289558,0.054490745,0.08817362,0.9044878,0.0073385853
489,0.015086193,-0.005677823,0.035119556,0.034572244,0.014531493,0.055206537,0.088927835,0.9035888,0.0074834162
490,0.016325552,-0.006347064,0.034758948,0.034542322,0.014532924,0.055116534,0.08890647,0.9036254,0.0074680923
491,0.015984286,-0.0076023377,0.034257732,0.034440517,0.014478743,0.054971755,0.08875765,0.9038186,0.0074237688
492,0.014883179,-0.008068565,0.034194373,0.03443235,0.014464021,0.054997087,0.08874399,0.9038383,0.0074178125
493,0.014753986,-0.007785622,0.03445079,0.034420192,0.01445663,0.05499828,0.088729054,0.9038516,0.007419305
494,0.01473223,-0.0074356236,0.034479164,0.034631014,0.014567971,0.055290103,0.08905803,0.9034542,0.0074878414
495,0.015248854,-0.0069364943,0.03475704,0.03448671,0.014494896,0.055082977,0.08882788,0.90372384,0.007448305
496,0.016170282,-0.0068886913,0.034881853,0.034192085,0.014347613,0.054650843,0.088368304,0.9042738,0.0073578306
497,0.015416641,-0.006165508,0.035488926,0.033865094,0.014161825,0.054241538,0.08782783,0.90490764,0.007264545
498,0.016326446,-0.0061345138,0.03533455,0.03402233,0.01425612,0.054425597,0.08808953,0.9045972,0.0073132613
499,0.015002985,-0.0056622066,0.035506748,0.034167767,0.014315903,0.054669857,0.08829456,0.9043441,0.0073613017
